ADMIN0,ADMIN1,ADMIN2,IUs_NAME,IU_CODE,Year,PopTot,PopPreSAC,PopSAC,PopAdult,Endemicity,PopReq,PopTrg,PopTreat,Cov,Cum_MDA,MDA,EffMDA,MDA_n,EffMDA_n,EpiCov,EpiMDA,EpiEffMDA,EpiMDA_n,EpiEffMDA_n,MDA_scheme,Endemicity_ID,Endemicity_loa,Raploa_MIN,Raploa_MAX,ov_prev_mean,ov_prev_min,ov_prev_ma
Ethiopia,Oromia,West Wellega,Ayira,ETH0194818737,2020,71621,9726,20820,41075,Endemic (under MDA),71621,61895,52985,85.6,6,1,1,5,5,73.98,1,0,5,4,IVM,2,Non-endemic,0,0,0.154321429,0,0.514
Ethiopia,Oromia,West Wellega,Ayira,ETH0194818737,2020,71621,9726,20820,41075,Endemic (under MDA),71621,61895,52985,85.6,6,1,1,5,5,73.98,1,0,5,4,IVM,2,Non-endemic,0,0,0.13875,0,0.342
Ethiopia,Oromia,West Wellega,Ayira,ETH0194818737,2020,71621,9726,20820,41075,Endemic (under MDA),71621,61895,52985,85.6,6,1,1,5,5,73.98,1,0,5,4,IVM,2,Non-endemic,0,0,0.323454545,0.059,0.743
Ethiopia,Oromia,West Wellega,Ayira,ETH0194818737,2020,71621,9726,20820,41075,Endemic (under MDA),71621,61895,52985,85.6,6,1,1,5,5,73.98,1,0,5,4,IVM,2,Non-endemic,0,0,0,0,0
Ethiopia,Oromia,West Wellega,Ayira,ETH0194818737,2020,71621,9726,20820,41075,Endemic (under MDA),71621,61895,52985,85.6,6,1,1,5,5,73.98,1,0,5,4,IVM,2,Non-endemic,0,0,0.104,0.032,0.24
Ethiopia,Oromia,West Wellega,Ayira,ETH0194818737,2020,71621,9726,20820,41075,Endemic (under MDA),71621,61895,52985,85.6,6,1,1,5,5,73.98,1,0,5,4,IVM,2,Non-endemic,0,0,0.064333333,0,0.7
Ethiopia,Oromia,West Wellega,Ayira,ETH0194818737,2020,71621,9726,20820,41075,Endemic (under MDA),71621,61895,52985,85.6,6,1,1,5,5,73.98,1,0,5,4,IVM,2,Non-endemic,0,0,0.308,0.129,0.487
Ethiopia,Oromia,West Wellega,Ayira,ETH0194818737,2020,71621,9726,20820,41075,Endemic (under MDA),71621,61895,52985,85.6,6,1,1,5,5,73.98,1,0,5,4,IVM,2,Non-endemic,0,0,0.191526316,0.029,0.452
Ethiopia,Oromia,West Wellega,Ayira,ETH0194818737,2020,71621,9726,20820,41075,Endemic (under MDA),71621,61895,52985,85.6,6,1,1,5,5,73.98,1,0,5,4,IVM,2,Non-endemic,0,0,0.1645,0.094,0.235
Ethiopia,Oromia,West Wellega,Ayira,ETH0194818737,2020,71621,9726,20820,41075,Endemic (under MDA),71621,61895,52985,85.6,6,1,1,5,5,73.98,1,0,5,4,IVM,2,Non-endemic,0,0,0.288,0.288,0.288
Ethiopia,Oromia,West Wellega,Ayira,ETH0194818737,2020,71621,9726,20820,41075,Endemic (under MDA),71621,61895,52985,85.6,6,1,1,5,5,73.98,1,0,5,4,IVM,2,Non-endemic,0,0,0.0985,0,0.257
Ethiopia,Oromia,West Wellega,Ayira,ETH0194818737,2020,71621,9726,20820,41075,Endemic (under MDA),71621,61895,52985,85.6,6,1,1,5,5,73.98,1,0,5,4,IVM,2,Non-endemic,0,0,0.119032258,0,0.4
Ethiopia,Oromia,West Wellega,Ayira,ETH0194818737,2020,71621,9726,20820,41075,Endemic (under MDA),71621,61895,52985,85.6,6,1,1,5,5,73.98,1,0,5,4,IVM,2,Non-endemic,0,0,0.212,0,0.514
Ethiopia,Oromia,West Wellega,Ayira,ETH0194818737,2020,71621,9726,20820,41075,Endemic (under MDA),71621,61895,52985,85.6,6,1,1,5,5,73.98,1,0,5,4,IVM,2,Non-endemic,0,0,0.262066667,0,0.6
Ethiopia,Oromia,West Wellega,Ayira,ETH0194818737,2020,71621,9726,20820,41075,Endemic (under MDA),71621,61895,52985,85.6,6,1,1,5,5,73.98,1,0,5,4,IVM,2,Non-endemic,0,0,0.347,0.242,0.452
Ethiopia,Oromia,West Wellega,Ayira,ETH0194818737,2020,71621,9726,20820,41075,Endemic (under MDA),71621,61895,52985,85.6,6,1,1,5,5,73.98,1,0,5,4,IVM,2,Non-endemic,0,0,0.050375,0,0.143
Ethiopia,Oromia,South West Shewa,Ameya,ETH0194818738,2020,172893,23479,50260,99154,Endemic (under MDA),172893,149414,144381,96.63,1,1,1,1,1,83.51,1,1,1,1,IVM,2,Non-endemic,0,0,0.137728449,0,0.743
Ethiopia,Oromia,Horo Gudru Wellega,Abay Chomen,ETH0194818739,2020,69704,9466,20263,39975,Endemic (under MDA),69704,60238,52463,87.09,8,1,1,7,7,75.27,1,0,7,4,IVM,2,Non-endemic,0,0,0.137728449,0,0.743
Ethiopia,Oromia,West Guji,Abaya,ETH0194818740,2020,155691,21143,45259,89289,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.137728449,0,0.743
Ethiopia,Oromia,Horo Gudru Wellega,Abe Dongoro,ETH0194818741,2020,94764,12869,27548,54347,Endemic (under MDA),94764,81895,86233,105.3,8,1,1,7,7,91,1,1,7,6,IVM,2,Non-endemic,0,0,0.137728449,0,0.743
Ethiopia,Oromia,North Shewa,Abichugna Gne'A,ETH0194818742,2020,105581,14338,30692,60550,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.137728449,0,0.743
Ethiopia,Oromia,West Shewa,Abuna G/Beret,ETH0194818743,2020,154264,20949,44844,88470,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.137728449,0,0.743
Ethiopia,Oromia,West Arsi,Adaba,ETH0194818744,2020,197399,26807,57384,113209,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0,0,0
Ethiopia,Oromia,West Arsi,Adaba,ETH0194818744,2020,197399,26807,57384,113209,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0,0,0
Ethiopia,Oromia,West Arsi,Adaba,ETH0194818744,2020,197399,26807,57384,113209,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0,0,0
Ethiopia,Oromia,West Arsi,Adaba,ETH0194818744,2020,197399,26807,57384,113209,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.1,0.1,0.1
Ethiopia,Oromia,East Shewa,Adama,ETH0194818745,2020,203518,27638,59163,116718,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.137728449,0,0.743
Ethiopia,Oromia,East Shewa,Adama Town,ETH0194818746,2020,369734,50210,107482,212043,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.137728449,0,0.743
Ethiopia,Oromia,East Shewa,Adama Tulu Jido Kombolcha,ETH0194818747,2020,224633,30505,65301,128827,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.137728449,0,0.743
Ethiopia,Oromia,West Shewa,Adda Berga,ETH0194818748,2020,172678,23450,50198,99031,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.137728449,0,0.743
Ethiopia,Oromia,Guji,Adola Town,ETH0194818749,2020,71998,9777,20930,41291,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0,0,0
Ethiopia,Oromia,Guji,Adola Town,ETH0194818749,2020,71998,9777,20930,41291,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0,0,0
Ethiopia,Oromia,Guji,Adola,ETH0194818750,2020,170406,23141,49537,97728,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0,0,0
Ethiopia,Oromia,Guji,Adola,ETH0194818750,2020,170406,23141,49537,97728,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0,0,0
Ethiopia,Oromia,Bale,Agarfa,ETH0194818751,2020,146033,19831,42452,83750,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0,0,0
Ethiopia,Oromia,Bale,Agarfa,ETH0194818751,2020,146033,19831,42452,83750,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0,0,0
Ethiopia,Oromia,Bale,Agarfa,ETH0194818751,2020,146033,19831,42452,83750,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0,0,0
Ethiopia,Oromia,Bale,Agarfa,ETH0194818751,2020,146033,19831,42452,83750,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0,0,0
Ethiopia,Oromia,Bale,Agarfa,ETH0194818751,2020,146033,19831,42452,83750,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0,0,0
Ethiopia,Oromia,Bale,Agarfa,ETH0194818751,2020,146033,19831,42452,83750,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0,0,0
Ethiopia,Oromia,Jimma,Agaro Town,ETH0194818752,2020,40446,5493,11758,23196,Endemic (under MDA),40446,34954,37880,108.37,19,1,1,7,7,93.66,1,1,7,4,IVM,2,Non-endemic,0,0,0.2548,0,0.364
Ethiopia,Oromia,Jimma,Agaro Town,ETH0194818752,2020,40446,5493,11758,23196,Endemic (under MDA),40446,34954,37880,108.37,19,1,1,7,7,93.66,1,1,7,4,IVM,2,Non-endemic,0,0,0,0,0
Ethiopia,Oromia,Jimma,Agaro Town,ETH0194818752,2020,40446,5493,11758,23196,Endemic (under MDA),40446,34954,37880,108.37,19,1,1,7,7,93.66,1,1,7,4,IVM,2,Non-endemic,0,0,0.281636364,0.032,0.433
Ethiopia,Oromia,Jimma,Agaro Town,ETH0194818752,2020,40446,5493,11758,23196,Endemic (under MDA),40446,34954,37880,108.37,19,1,1,7,7,93.66,1,1,7,4,IVM,2,Non-endemic,0,0,0.3396,0.033,0.585
Ethiopia,Oromia,Jimma,Agaro Town,ETH0194818752,2020,40446,5493,11758,23196,Endemic (under MDA),40446,34954,37880,108.37,19,1,1,7,7,93.66,1,1,7,4,IVM,2,Non-endemic,0,0,0.043333333,0,0.1
Ethiopia,Oromia,Jimma,Agaro Town,ETH0194818752,2020,40446,5493,11758,23196,Endemic (under MDA),40446,34954,37880,108.37,19,1,1,7,7,93.66,1,1,7,4,IVM,2,Non-endemic,0,0,0.382,0.382,0.382
Ethiopia,Oromia,Jimma,Agaro Town,ETH0194818752,2020,40446,5493,11758,23196,Endemic (under MDA),40446,34954,37880,108.37,19,1,1,7,7,93.66,1,1,7,4,IVM,2,Non-endemic,0,0,0.068,0.031,0.121
Ethiopia,Oromia,Jimma,Agaro Town,ETH0194818752,2020,40446,5493,11758,23196,Endemic (under MDA),40446,34954,37880,108.37,19,1,1,7,7,93.66,1,1,7,4,IVM,2,Non-endemic,0,0,0.194125,0,0.367
Ethiopia,Oromia,Jimma,Agaro Town,ETH0194818752,2020,40446,5493,11758,23196,Endemic (under MDA),40446,34954,37880,108.37,19,1,1,7,7,93.66,1,1,7,4,IVM,2,Non-endemic,0,0,0.219461538,0,0.353
Ethiopia,Oromia,Jimma,Agaro Town,ETH0194818752,2020,40446,5493,11758,23196,Endemic (under MDA),40446,34954,37880,108.37,19,1,1,7,7,93.66,1,1,7,4,IVM,2,Non-endemic,0,0,0.152666667,0.033,0.225
Ethiopia,Oromia,Jimma,Agaro Town,ETH0194818752,2020,40446,5493,11758,23196,Endemic (under MDA),40446,34954,37880,108.37,19,1,1,7,7,93.66,1,1,7,4,IVM,2,Non-endemic,0,0,0.098727273,0.029,0.161
Ethiopia,Oromia,Jimma,Agaro Town,ETH0194818752,2020,40446,5493,11758,23196,Endemic (under MDA),40446,34954,37880,108.37,19,1,1,7,7,93.66,1,1,7,4,IVM,2,Non-endemic,0,0,0.174923077,0.023,0.429
Ethiopia,Oromia,Jimma,Agaro Town,ETH0194818752,2020,40446,5493,11758,23196,Endemic (under MDA),40446,34954,37880,108.37,19,1,1,7,7,93.66,1,1,7,4,IVM,2,Non-endemic,0,0,0.206666667,0,0.467
Ethiopia,Oromia,Jimma,Agaro Town,ETH0194818752,2020,40446,5493,11758,23196,Endemic (under MDA),40446,34954,37880,108.37,19,1,1,7,7,93.66,1,1,7,4,IVM,2,Non-endemic,0,0,0.28,0.088,0.472
Ethiopia,Oromia,Jimma,Agaro Town,ETH0194818752,2020,40446,5493,11758,23196,Endemic (under MDA),40446,34954,37880,108.37,19,1,1,7,7,93.66,1,1,7,4,IVM,2,Non-endemic,0,0,0.2392,0.063,0.457
Ethiopia,Oromia,Jimma,Agaro Town,ETH0194818752,2020,40446,5493,11758,23196,Endemic (under MDA),40446,34954,37880,108.37,19,1,1,7,7,93.66,1,1,7,4,IVM,2,Non-endemic,0,0,0.0527,0,0.147
Ethiopia,Oromia,Finfine Special,Akaki,ETH0194818753,2020,87215,11844,25353,50018,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.137728449,0,0.743
Ethiopia,Oromia,Ilu Aba Bora,Ale,ETH0194818754,2020,75060,10193,21820,43047,Endemic (under MDA),75060,64867,56480,87.07,18,1,1,7,7,75.25,1,0,7,3,IVM,2,Non-endemic,0,0,0.137728449,0,0.743
Ethiopia,Oromia,North Shewa,Aleltu,ETH0194818755,2020,75863,10302,22053,43507,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.137728449,0,0.743
Ethiopia,Oromia,Ilu Aba Bora,Alge Sachi,ETH0194818756,2020,112092,15222,32585,64285,Endemic (under MDA),112092,96870,91679,94.64,19,1,1,7,7,81.79,1,1,7,7,IVM,2,Non-endemic,0,0,0.137728449,0,0.743
Ethiopia,Oromia,West Shewa,Ambo Zuria,ETH0194818757,2020,152707,20738,44392,87577,Non-endemic,0,0,0,0,2,0,0,2,2,0,0,0,2,2,Not delivered,0,Non-endemic,0,0,0.137728449,0,0.743
Ethiopia,Oromia,West Shewa,Ambo Town,ETH0194818758,2020,129569,17595,37666,74308,Non-endemic,0,0,0,0,2,0,0,2,2,0,0,0,2,2,Not delivered,0,Non-endemic,0,0,0.137728449,0,0.743
Ethiopia,Oromia,Arsi,Amigna,ETH0194818759,2020,106347,14442,30915,60990,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0,0,0
Ethiopia,Oromia,Arsi,Amigna,ETH0194818759,2020,106347,14442,30915,60990,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0,0,0
Ethiopia,Oromia,Horo Gudru Wellega,Amuru,ETH0194818760,2020,76573,10399,22260,43915,Endemic (under MDA),76573,66175,58088,87.78,8,1,1,7,7,75.86,1,0,7,1,IVM,2,Non-endemic,0,0,0.137728449,0,0.743
Ethiopia,Oromia,Guji,Ana Sora,ETH0194818761,2020,153297,20818,44564,87916,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0,0,0
Ethiopia,Oromia,Guji,Ana Sora,ETH0194818761,2020,153297,20818,44564,87916,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0,0,0
Ethiopia,Oromia,West Hararge,Anchar,ETH0194818762,2020,125219,17005,36401,71813,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.137728449,0,0.743
Ethiopia,Oromia,Kelem Wellega,Anfilo,ETH0194818763,2020,110000,14938,31977,63085,Endemic (under MDA),110000,95062,86836,91.35,15,1,1,6,6,78.94,1,0,6,1,ALB+IVM,2,Non-endemic,0,0,0.333,0.333,0.333
Ethiopia,Oromia,Kelem Wellega,Anfilo,ETH0194818763,2020,110000,14938,31977,63085,Endemic (under MDA),110000,95062,86836,91.35,15,1,1,6,6,78.94,1,0,6,1,ALB+IVM,2,Non-endemic,0,0,0.667,0.667,0.667
Ethiopia,Oromia,Kelem Wellega,Anfilo,ETH0194818763,2020,110000,14938,31977,63085,Endemic (under MDA),110000,95062,86836,91.35,15,1,1,6,6,78.94,1,0,6,1,ALB+IVM,2,Non-endemic,0,0,0.455,0.455,0.455
Ethiopia,Oromia,Kelem Wellega,Anfilo,ETH0194818763,2020,110000,14938,31977,63085,Endemic (under MDA),110000,95062,86836,91.35,15,1,1,6,6,78.94,1,0,6,1,ALB+IVM,2,Non-endemic,0,0,0.267,0.267,0.267
Ethiopia,Oromia,West Arsi,Arsi Negele Town,ETH0194818766,2020,81877,11119,23802,46956,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0,0,0
Ethiopia,Oromia,West Arsi,Arsi Negele Town,ETH0194818766,2020,81877,11119,23802,46956,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0,0,0
Ethiopia,Oromia,West Arsi,Arsi Negele Town,ETH0194818766,2020,81877,11119,23802,46956,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0,0,0
Ethiopia,Oromia,West Arsi,Arsi Negele Town,ETH0194818766,2020,81877,11119,23802,46956,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.1,0.1,0.1
Ethiopia,Oromia,Arsi,Aseko,ETH0194818767,2020,122055,16575,35481,69999,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0,0,0
Ethiopia,Oromia,Arsi,Aseko,ETH0194818767,2020,122055,16575,35481,69999,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0,0,0
Ethiopia,Oromia,Arsi,Asela Town,ETH0194818768,2020,106875,14514,31069,61293,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0,0,0
Ethiopia,Oromia,Arsi,Asela Town,ETH0194818768,2020,106875,14514,31069,61293,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0,0,0
Ethiopia,Oromia,East Hararge,Aweday Town,ETH0194818769,2020,12211,1658,3550,7003,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,Non-endemic,0,0,0.137728449,0,0.743
Ethiopia,Oromia,West Wellega,Boji Chekorsa,ETH0194818770,2020,69040,9376,20070,39595,Endemic (under MDA),69040,59665,34185,57.29,6,1,0,5,4,49.51,1,0,5,0,IVM,2,Non-endemic,0,0,0.0686,0,0.286
Ethiopia,Oromia,West Wellega,Boji Chekorsa,ETH0194818770,2020,69040,9376,20070,39595,Endemic (under MDA),69040,59665,34185,57.29,6,1,0,5,4,49.51,1,0,5,0,IVM,2,Non-endemic,0,0,0.154321429,0,0.514
Ethiopia,Oromia,West Wellega,Boji Chekorsa,ETH0194818770,2020,69040,9376,20070,39595,Endemic (under MDA),69040,59665,34185,57.29,6,1,0,5,4,49.51,1,0,5,0,IVM,2,Non-endemic,0,0,0.13875,0,0.342
Ethiopia,Oromia,West Wellega,Boji Chekorsa,ETH0194818770,2020,69040,9376,20070,39595,Endemic (under MDA),69040,59665,34185,57.29,6,1,0,5,4,49.51,1,0,5,0,IVM,2,Non-endemic,0,0,0.323454545,0.059,0.743
Ethiopia,Oromia,West Wellega,Boji Chekorsa,ETH0194818770,2020,69040,9376,20070,39595,Endemic (under MDA),69040,59665,34185,57.29,6,1,0,5,4,49.51,1,0,5,0,IVM,2,Non-endemic,0,0,0,0,0
Ethiopia,Oromia,West Wellega,Boji Chekorsa,ETH0194818770,2020,69040,9376,20070,39595,Endemic (under MDA),69040,59665,34185,57.29,6,1,0,5,4,49.51,1,0,5,0,IVM,2,Non-endemic,0,0,0.104,0.032,0.24
Ethiopia,Oromia,West Wellega,Boji Chekorsa,ETH0194818770,2020,69040,9376,20070,39595,Endemic (under MDA),69040,59665,34185,57.29,6,1,0,5,4,49.51,1,0,5,0,IVM,2,Non-endemic,0,0,0.064333333,0,0.7
Ethiopia,Oromia,West Wellega,Boji Chekorsa,ETH0194818770,2020,69040,9376,20070,39595,Endemic (under MDA),69040,59665,34185,57.29,6,1,0,5,4,49.51,1,0,5,0,IVM,2,Non-endemic,0,0,0.308,0.129,0.487
Ethiopia,Oromia,West Wellega,Boji Chekorsa,ETH0194818770,2020,69040,9376,20070,39595,Endemic (under MDA),69040,59665,34185,57.29,6,1,0,5,4,49.51,1,0,5,0,IVM,2,Non-endemic,0,0,0.191526316,0.029,0.452
Ethiopia,Oromia,West Wellega,Boji Chekorsa,ETH0194818770,2020,69040,9376,20070,39595,Endemic (under MDA),69040,59665,34185,57.29,6,1,0,5,4,49.51,1,0,5,0,IVM,2,Non-endemic,0,0,0.1645,0.094,0.235
Ethiopia,Oromia,West Wellega,Boji Chekorsa,ETH0194818770,2020,69040,9376,20070,39595,Endemic (under MDA),69040,59665,34185,57.29,6,1,0,5,4,49.51,1,0,5,0,IVM,2,Non-endemic,0,0,0.288,0.288,0.288
Ethiopia,Oromia,West Wellega,Boji Chekorsa,ETH0194818770,2020,69040,9376,20070,39595,Endemic (under MDA),69040,59665,34185,57.29,6,1,0,5,4,49.51,1,0,5,0,IVM,2,Non-endemic,0,0,0.0985,0,0.257
Ethiopia,Oromia,West Wellega,Boji Chekorsa,ETH0194818770,2020,69040,9376,20070,39595,Endemic (under MDA),69040,59665,34185,57.29,6,1,0,5,4,49.51,1,0,5,0,IVM,2,Non-endemic,0,0,0.119032258,0,0.4
Ethiopia,Oromia,West Wellega,Boji Chekorsa,ETH0194818770,2020,69040,9376,20070,39595,Endemic (under MDA),69040,59665,34185,57.29,6,1,0,5,4,49.51,1,0,5,0,IVM,2,Non-endemic,0,0,0.212,0,0.514
Ethiopia,Oromia,West Wellega,Boji Chekorsa,ETH0194818770,2020,69040,9376,20070,39595,Endemic (under MDA),69040,59665,34185,57.29,6,1,0,5,4,49.51,1,0,5,0,IVM,2,Non-endemic,0,0,0.262066667,0,0.6
Ethiopia,Oromia,West Wellega,Boji Chekorsa,ETH0194818770,2020,69040,9376,20070,39595,Endemic (under MDA),69040,59665,34185,57.29,6,1,0,5,4,49.51,1,0,5,0,IVM,2,Non-endemic,0,0,0.347,0.242,0.452
Ethiopia,Oromia,West Wellega,Boji Chekorsa,ETH0194818770,2020,69040,9376,20070,39595,Endemic (under MDA),69040,59665,34185,57.29,6,1,0,5,4,49.51,1,0,5,0,IVM,2,Non-endemic,0,0,0.050375,0,0.143
Ethiopia,Oromia,West Wellega,Boji Dirmeji,ETH0194818771,2020,61570,8361,17899,35311,Endemic (under MDA),61570,53209,54165,101.8,7,1,1,7,7,87.97,1,1,7,5,IVM,2,Non-endemic,0,0,0.0686,0,0.286
Ethiopia,Oromia,West Wellega,Boji Dirmeji,ETH0194818771,2020,61570,8361,17899,35311,Endemic (under MDA),61570,53209,54165,101.8,7,1,1,7,7,87.97,1,1,7,5,IVM,2,Non-endemic,0,0,0.154321429,0,0.514
Ethiopia,Oromia,West Wellega,Boji Dirmeji,ETH0194818771,2020,61570,8361,17899,35311,Endemic (under MDA),61570,53209,54165,101.8,7,1,1,7,7,87.97,1,1,7,5,IVM,2,Non-endemic,0,0,0.13875,0,0.342
Ethiopia,Oromia,West Wellega,Boji Dirmeji,ETH0194818771,2020,61570,8361,17899,35311,Endemic (under MDA),61570,53209,54165,101.8,7,1,1,7,7,87.97,1,1,7,5,IVM,2,Non-endemic,0,0,0.323454545,0.059,0.743
Ethiopia,Oromia,West Wellega,Boji Dirmeji,ETH0194818771,2020,61570,8361,17899,35311,Endemic (under MDA),61570,53209,54165,101.8,7,1,1,7,7,87.97,1,1,7,5,IVM,2,Non-endemic,0,0,0,0,0
Ethiopia,Oromia,West Wellega,Boji Dirmeji,ETH0194818771,2020,61570,8361,17899,35311,Endemic (under MDA),61570,53209,54165,101.8,7,1,1,7,7,87.97,1,1,7,5,IVM,2,Non-endemic,0,0,0.104,0.032,0.24
Ethiopia,Oromia,West Wellega,Boji Dirmeji,ETH0194818771,2020,61570,8361,17899,35311,Endemic (under MDA),61570,53209,54165,101.8,7,1,1,7,7,87.97,1,1,7,5,IVM,2,Non-endemic,0,0,0.064333333,0,0.7
Ethiopia,Oromia,West Wellega,Boji Dirmeji,ETH0194818771,2020,61570,8361,17899,35311,Endemic (under MDA),61570,53209,54165,101.8,7,1,1,7,7,87.97,1,1,7,5,IVM,2,Non-endemic,0,0,0.308,0.129,0.487
Ethiopia,Oromia,West Wellega,Boji Dirmeji,ETH0194818771,2020,61570,8361,17899,35311,Endemic (under MDA),61570,53209,54165,101.8,7,1,1,7,7,87.97,1,1,7,5,IVM,2,Non-endemic,0,0,0.191526316,0.029,0.452
Ethiopia,Oromia,West Wellega,Boji Dirmeji,ETH0194818771,2020,61570,8361,17899,35311,Endemic (under MDA),61570,53209,54165,101.8,7,1,1,7,7,87.97,1,1,7,5,IVM,2,Non-endemic,0,0,0.1645,0.094,0.235
Ethiopia,Oromia,West Wellega,Boji Dirmeji,ETH0194818771,2020,61570,8361,17899,35311,Endemic (under MDA),61570,53209,54165,101.8,7,1,1,7,7,87.97,1,1,7,5,IVM,2,Non-endemic,0,0,0.288,0.288,0.288
Ethiopia,Oromia,West Wellega,Boji Dirmeji,ETH0194818771,2020,61570,8361,17899,35311,Endemic (under MDA),61570,53209,54165,101.8,7,1,1,7,7,87.97,1,1,7,5,IVM,2,Non-endemic,0,0,0.0985,0,0.257
Ethiopia,Oromia,West Wellega,Boji Dirmeji,ETH0194818771,2020,61570,8361,17899,35311,Endemic (under MDA),61570,53209,54165,101.8,7,1,1,7,7,87.97,1,1,7,5,IVM,2,Non-endemic,0,0,0.119032258,0,0.4
Ethiopia,Oromia,West Wellega,Boji Dirmeji,ETH0194818771,2020,61570,8361,17899,35311,Endemic (under MDA),61570,53209,54165,101.8,7,1,1,7,7,87.97,1,1,7,5,IVM,2,Non-endemic,0,0,0.212,0,0.514
Ethiopia,Oromia,West Wellega,Boji Dirmeji,ETH0194818771,2020,61570,8361,17899,35311,Endemic (under MDA),61570,53209,54165,101.8,7,1,1,7,7,87.97,1,1,7,5,IVM,2,Non-endemic,0,0,0.262066667,0,0.6
Ethiopia,Oromia,West Wellega,Boji Dirmeji,ETH0194818771,2020,61570,8361,17899,35311,Endemic (under MDA),61570,53209,54165,101.8,7,1,1,7,7,87.97,1,1,7,5,IVM,2,Non-endemic,0,0,0.347,0.242,0.452
Ethiopia,Oromia,West Wellega,Boji Dirmeji,ETH0194818771,2020,61570,8361,17899,35311,Endemic (under MDA),61570,53209,54165,101.8,7,1,1,7,7,87.97,1,1,7,5,IVM,2,Non-endemic,0,0,0.050375,0,0.143
Ethiopia,Oromia,West Wellega,Babo,ETH0194818772,2020,85828,11655,24950,49223,Endemic (under MDA),85828,74173,72478,97.71,6,1,1,5,5,84.45,1,1,5,4,IVM,2,Non-endemic,0,0,0.0686,0,0.286
